Categorias,Categorias-Href,,Productos-Href,Nombre,Descripcion,Precio,Url-Imagen,SKU
Cuidado-Oral,https://www.gpsfarma.com/cuidado-oral.html,,https://www.gpsfarma.com/cuidado-oral/pasta-dental-proteccion-caries-kids-banana-x-50-ml.html,Pasta-dental-Protección-Caries-Kids-Banana-x-50-ml,"ELGYDIUM-KIDS-Banana-es-una-pasta-dental-diseñada-para-niños-de-2-a-6-años.-Tiene-saborizante-de-frutos-rojos-con-un-contenido-de-500-ppm-de-flúor-adecuado-para-niños-de-esta-edad,-para-proteger-los-dientes-de-leche-del-ataque-de-los-ácidos-que-producen-la-caries-dental.-También-disponible-en-sabor-Frutos-Rojos.Para-cepillar-después-de-cada-comida,-con-una-cantidad-de-pasta-dental-del-tamaño-de-una-arveja-en-un-cepillo-de-dientes-suave,-como-los-cepillos-de-dientes-ELGYDIUM-Kids-o-Monster.-En-caso-de-recibir-flúor-de-otras-fuentes-(agua,-sal,-etc.),-consultar-al-dentista-o-al-médico.","$-167,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/5/3577056010880.jpg,3577056010880
Cuidado-de-la-Piel,https://www.gpsfarma.com/cuidado-de-la-piel.html,,https://www.gpsfarma.com/catalog/product/view/id/12171/s/rosa-cd7bf0/category/61/,Rosa,Hinds-Rosa-Fórmula-con-Doble-Vitamina-A-es-la-evolución-de-la-tradicional-y-exitosa-crema-Hinds-Rosa.-Contiene-una-fórmula-que-hidrata-la-piel-y-ayuda-a-mantenerla-saludable.-Vas-a-sentir-su-textura-ligera-y-liviana-que-se-esparce-súper-fácil-y-no-deja-sensación-grasosa.,"$-33,42",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7794640171277_2.jpg,7794640171277
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/pack-de-jabon-cotton-fresh-x-3-un.html,Pack-de-Jabón-Cotton-Fresh-x-3-un,"Una-fragancia-fresca,-con-la-suavidad-del-algodón,-en-formato-pack-de-pastillas,-brinda-la-frescura-justa-para-vos-y-tus-energías.","$-66,30",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791293032009.jpg,7791293032009
Electro,https://www.gpsfarma.com/electro.html,,https://www.gpsfarma.com/catalog/product/view/id/13463/s/b15-50/category/234/,Planchita-para-el-Pelo-Jade-B15-50,"Bellissima-B15-50-es-la-plancha-con-prestaciones-profesionales-que-permite-obtener-un-cabello-liso-u-ondulado-en-una-sola-pasada.-Con-Special-Round-Design:-placas-redondeadas-para-obtener-peinados-distintos,-según-se-desee.-La-tecnología-Active-Plates-asegura-un-lacio-perfectamente-definido,-gracias-a-las-placas-que-se-adaptan-al-mechón.-El-Nano-Ceramic-and-Jade-Crystal-Coating-asegura-una-distribución-homogénea-del-calor:-la-plancha-se-desliza-perfectamente-dando-al-cabello-máxima-protección-y-brillo.-Regulación-electrónica-de-la-temperatura-con-el-sistema-Thermo-Control-de-140°C-a-230°C,-ideal-para-cualquier-tipo-de-cabello.-Lista-para-usar-en-pocos-segundos-con-el-Quick-Heating-System,-sistema-de-calentamiento-rápido.","$-1.098,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8007403118112_1.jpg,8007403118112
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/mascara-alfakeratin-x-300-gr.html,Mascara-Alfakeratin-x-300-gr,Acondicionador-que-logra-alisados-reconstituidos-por-mas-tiempo-SIN-SAL-...Tipo-de-Cabello.Restructuracion-proteica-para-cabellos-alisados-quimicamente.,"$-126,32",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/l/alfakeratin-masc.jpg,7798180960353
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/esmalte-tratamiento-colorama-extra-brillo-x-8-ml.html,Esmalte-Tratamiento-Colorama-Extra-Brillo-x-8-ml,"¡Ahora-cuidar-tus-uñas-es-mucho-más-fácil-con-Dr.-Rescue,-de-Maybelline!-Bases-y-top-coats-que-protegen-y-dan-brillo-a-tus-uñas..Beneficios.Mayor-brillo-y-protección-del-color.Modo-de-uso:.Colocar-antes-o-después-del-esmalte-color-según-corresponda.-Para-mejores-resultados-aplicar-sobre-uñas-limpias-y-secas.","$-82,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7899026401730.jpg,7899026401730
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/shampoo-ultra-hidratante-x-400-ml.html,Shampoo-Ultra-Hidratante-x-400-ml,"Shampoo-Humecta-profundamente-las-fibras-capilares-secas-o-dañadas,-dejándolas-mas-hidratadas,-flexibles-y-suaves.-Contiene-Extracto-de-Aloe-Vera.-Brinda-al-cabello-una-hidratación-concentrada-para-devolverle-su-aspecto-saludable-y-brillo-natural","$-110,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793680001414.jpg,7793680001414
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/jabon-antibacterial-for-men-sport-x-90-gr.html,Jabón-Antibacterial-For-Men-Sport-x-90-gr,"Todo-hombre-merece-tener-su-propio-jabón,-uno-que-se-ajuste-a-sus-necesidades-de-limpieza-y-frescura.-El-nuevo-Protex-for-Men-Sport-te-ofrece-10-veces-más-protección-contra-el-mal-olor-del-sudor,-especialmente-del-generado-por-la-actividad-física.","$-15,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793100211386.jpg,7793100211386
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/acondicionador-fructis-goodbye-da-os-x-350-ml.html,Acondiciónador-Fructis-Goodbye-Daños-x-350-ml,"Reparación-hasta-las-puntas.-Fórmula-con-proteína-de-frutas-y-biotina,-sin-parabenos-para-cabello-dañado.","$-152,77",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/5/7509552914030_1.jpg,7509552914030
Cuidado-del-Adulto,https://www.gpsfarma.com/cuidado-del-adulto.html,,https://www.gpsfarma.com/cuidado-del-adulto/preservativo-de-latex-texturado.html,Preservativo-de-Látex-Texturado,Preservativos-de-látex-con-relieves-lineales-que-te-ayudan-a-generar-mayor-estimulación-y-placer.,"$-306,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791519000096.jpg,7791519000096
Electro,https://www.gpsfarma.com/electro.html,,https://www.gpsfarma.com/catalog/product/view/id/14472/s/pedi-perfect-piel-extra-aspera/category/234/,Repuesto-de-Limas-Giratorias-para-Piel-Extra-Aspera-x-2-un,"Diseñado-para-su-uso-exclusivo-con-la-lima-electrónica-Amopé-Pedi-Perfect,-está-compuesto-de-dos-limas-giratorias-que-te-ayudarán-a-obtener-rápidamente-los-pies-hermosos-y-suaves-sin-esfuerzo.-Posee-la-tecnología-Micralumina-diseñada-para-eliminar-la-piel-áspera-sin-problemas-en-el-primer-uso-y-en-unos-pocos-minutos.-Las-limas-deben-de-ser-cambiadas-después-de-su-uso-frecuente-o-después-de-sentir-que-ha-perdido-su-eficacia.","$-480,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7891035150050.jpg,7891035150050
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/desodorante-en-aerosol-river-antitranspirante-x-90-gr.html,Desodorante-en-Aerosol-River-Antitranspirante-x-90-gr,Desodorante-en-Aerosol-River-Antitranspirante-x-90-gr,"$-89,03",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791293037721.jpg,7791293037721
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/eau-de-toilette-esencia-mujer.html,Eau-de-Toilette-Esencia-Mujer,Fragancia-oriental-y-frutal,"$-590,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/239009-7798108459433.jpg,7798108459433
Cuidado-del-Bebé,https://www.gpsfarma.com/cuidado-del-bebe.html,,https://www.gpsfarma.com/cuidado-del-bebe/formula-lactea-infantil-en-polvo-premiun-2-x-15-un.html,Fórmula-Láctea-Infantil-en-Polvo-Premiun-2-x-15-un,"Nutribaby-2-es-Fórmula-láctea-en-polvo-para-lactantes-para-lactantes-de-6-a-12-meses.Tiene-una-combinación-exclusiva-con-hierro,-prebióticos,-probióticos,-ácidos-grasos-poliinsaturados-de-cadena-larga.-Libre-de-gluten.-Única-con-simbióticos.-Es-la-fórmula-completa-que-ofrece,-gracias-a-sus-nutrientes,-la-máxima-calidad-y-beneficio-para-el-lactante-sano.","$-193,91",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798181640087.jpg,7798181640087
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/catalog/product/view/id/13590/s/gardenia/category/165/,Gardenia,"El-estuche-de-la-línea-Gardenia-de-Fulton-contiene-productos-con-una-fragancia-de-notas-florales,-dulces,-modernas,-balsámicas,-con-base-en-cyclamen,-orquídea-y-almizcle.-Incluye-body-splash-y-crema.","$-350,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790626000111.jpg,7790626000111
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/catalog/product/view/id/14115/s/fuerza-antiquiebre-1/category/148/,Shampoo-Miel-Antiquiebre-x-190-ml,"El-shampoo-Sedal-Fuerza-Antiquiebre-ayuda-a-recargar-la-vitalidad-del-pelo-de-2-maneras.-Por-un-lado-fortalece,-hidrata-y-revitaliza-el-pelo-reseco-desde-la-raíz-hasta-la-punta,-devolviéndole-la-flexibilidad,-suavidad-y-brillo.-Por-otro,-recubre-la-fibra-capilar-con-un-escudo-protector-contra-el-quiebre.","$-65,65",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791293030593.jpg,7791293030593
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/labial-liquido-maybelline-super-stay-matte-ink-pioneer-x-5-ml.html,Labial-líquido-Maybelline-Super-Stay-Matte-Ink-Pioneer-x-5-ml,"Los-labiales-SuperStay-24hs,-de-Maybelline,-son-de-laga-duración-gracias-a-su-tecnología-Micro-Flex.-Un-color-de-gran-impacto-en-un-extremo-y-un-bálsamo-humectante-en-el-otro-para-fijar-la-humedad-y-mantener-los-labios-cómodos-todo-el-día..Beneficios.Larga-duración-No-se-cuartea,-no-se-desvanece-y-no-se-reseca.Modo-de-uso:.Paso-1:-Aplica-una-capa-ligera-de-color-en-los-labios-limpios,-y-deja-que-se-seque-completamente..Paso-2:-Aplica-una-capa-de-bálsamo-acondicionador-para-obtener-brillo-y-comodidad.","$-417,94",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/maybelline-lip-color-super-stay-matte-ink-pioneer-3600531411114-o.jpg,3600531411114
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/perfumes-y-fragancias/eau-de-toilette-puro-hombre.html,Eau-de-Toilette-Puro-Hombre,"Fragancia-Frutada,-Especiada,-Maderosa","$-570,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/239006-7798108451826.jpg,7798108451826
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/catalog/product/view/id/12767/s/pro-v-rizos-definidos-dfb3e7/category/148/,Mascarilla-Intensiva-Pro-V-Rizos-Definidos-x-300-ml,Sistema-Rizos-Definidos-PANTENE®-PRO-V-–-ofrece-memoria-a-la-estructura-de-tus-rizos-para-una-definición-de-día-y-de-noche.*,"$-168,96",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/7/07500435012423_80296178_productimage_inpackage_front_center_1_2500x2500_la_argentina_hair_carepantene.jpg,7500435012423
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/strengt.html,Quitaesmalte-para-uñas-Extra-Strength,"Remueve-hasta-el-esmalte-más-dificil-de-quitar-rápidamente!-Fórmula-enriquecida-con-nutrientes-esenciales-que-ayuda-a-promover-uñas-y-cutículas-sanas,-y-fuertes-con-cada-uso.-Una-mezcla-especial-de-vitaminas-ayuda-a-disolver-el-esmalte-y-reemplazar-la-hum","$-155,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220071-74170141597-extra-strength.jpg,74170141597
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/esmalte-vogue-superfantastic-romance-185-x-10-ml.html,Esmalte-Vogue-Superfantastic-Romance-185-x-10-ml,Esmalte-de-larga-duración.-Da-color-a-lo-mejor-de-vos-creando-looks-divertidos-y-a-la-moda-con-una-amplia-gama-de-tonos-vibrantes.,"$-73,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702433321969-vogue-fantastic-romance-185-esm.jpg,7702433321969
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/jabon-liquido-leche-de-coco-x-250-ml.html,Jabón-Liquido-Leche-de-Coco-x-250-ml,Jabón-Liquido-Leche-de-Coco-x-250-gr,"$-101,49",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/baja-7891150029309.jpg,7891150029309
Cuidado-Oral,https://www.gpsfarma.com/cuidado-oral.html,,https://www.gpsfarma.com/cuidado-oral/crema-dental-para-ni-os-sabor-frutilla-x-50-gr.html,Crema-Dental-Para-Niños-Sabor-Frutilla-x-50-gr,"Blancura-y-protección-con-cada-cepillado,-crema-dental-con-calcio-y-flúor.-La-crema-dental-para-niños-Odolito-ayuda-a-prevenir-las-caries-gracias-a-su-contenido-de-flúor.","$-30,02",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7891024139165.jpg,7891024139165
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/crema-antiage-liftactiv-nuit.html,Crema-Antiage-Liftactiv-Nuit,"Tratamiento-antiarrugas-y-firmeza-global,-efecto-lifting-duradero.-Para-mujeres-a-partir-de-40-años,-que-busquen-una-acción-integral-antiarrugas,-incluidas-las-arrugas-profundas,-la-pérdida-de-firmeza-y-también-el-envejecimiento-de-la-textura-de-su-piel.","$-1.990,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3337871322502.jpg,VICHY-LIFTACTIV-DO-NOCHE-50-CRE
Cuidado-de-la-Salud,https://www.gpsfarma.com/cuidado-de-la-salud.html,,https://www.gpsfarma.com/cuidado-de-la-salud/mu-equera-dedo-libre-small.html,Muñequera-Dedo-Libre-Small,"Soporte-estabilizador-de-muñeca,-tratamiento-de-dolencias-leves.","$-221,16",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/B/C/BC1602e_2.jpg,7798082442469
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/maquina-prestobarba-ultragrip-mujer-x-3-un.html,Máquina-Prestobarba-Ultragrip-Mujer-x-3-un,La-máquina-de-afeitar-desechable-Prestobarba-Ultragrip-Mujer-tiene-hojas-frescas-y-con-más-lubricación-para-deslizarse-fácilmente-sobre-la-piel-y-así-reducir-la-irritación.,"$-111,22",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/5/7501009224020.jpg,7501009224020
Cuidado-del-Bebé,https://www.gpsfarma.com/cuidado-del-bebe.html,,https://www.gpsfarma.com/catalog/product/view/id/2240/s/nutrilon-prematuros-2400-grsnutricia-bago/category/84/,Fórmula-Lactéa-Infantil-en-Polvo-Prematuros-2-x-400-gr,"Para-niños-prematuros,-ayuda-y-refuerza-el-crecimiento-y-desarrollo.","$-766,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/219561-1.jpg,7795323001973
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/acondicionador-para-piojos-uso-diario-forte-x-200-ml.html,Acondicionador-para-Piojos-Uso-Diario-Forte-x-200-ml,"Su-principio-activo-es-la-Quassia-Amara,-una-planta-originaria-de-América-Tropical-con-propiedades-repelentes-ante-los-insectos.-Puede-utilizarse-todos-los-días,-ya-que-su-fórmula-contiene-nutrientes-para-el-cabello-que-lo-mantendrán-sano-y-protegido.-Dificulta-la-adhesión-de-piojos-y-liendres-al-cabello.-Deja-el-cabello-en-óptimas-condiciones-para-completar-el-tratamiento-con-el-peine-Assy.-Es-una-alternativa-eficaz-a-los-tratamientos-químicos-y-a-los-remedios-caseros.-Su-origen-es-100%-vegetal,-seguro-y-no-tóxico.","$-193,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791940000344_1.jpg,7791940000344
Cuidado-del-Adulto,https://www.gpsfarma.com/cuidado-del-adulto.html,,https://www.gpsfarma.com/catalog/product/view/id/12419/s/classic/category/105/,Aposito-Multiuso-x-10-un,"APOSITO-PLENITUD-12X10-El-apósito-Plenitud-posee-una-delicada-cubierta-con-Aloe-Vera-para-mayor-cuidado-de-la-piel.-Además-cuenta-con-la-tecnología-Block-Gel-que-absorbe-y-gelatiniza-los-líquidos....Beneficios:..•-Con-Aloe-Vera...•-Tecnología-Block-Gel.-..•-Cinta-adhesiva...Modo-de-uso:..1)-Retire-la-cinta-con-adhesivo-del-producto.-..2)-Ubique-el-apósito-dentro-de-la-ropa-interior,-asegurándose-que-quede-bien-sujetado.-..3)-Póngase-la-ropa-interior-como-normalmente-lo-haría-y-ajuste-la-ubicación-del-apósito-de-ser-necesario.","$-110,58",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7794626002007.jpg,7794626002007
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/jabon-liquido-para-higiene-intima-1.html,Jabón-Líquido-para-Higiene-Intima,"Jabón-Líquido-Dermo-Vagisil-para-higiene-íntima-Bloquea-el-olor-Hipoalergenico,-Ph-Balanceado-no-irrita","$-234,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/228790-7798092840385.jpg,7798092840385
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/esmalte-para-u-as-blanco-french-manicure.html,Esmalte-para-uñas-Blanco-French-Manicure,"Color,-brillo-y-duración-para-tus-uñas,-con-calcio-y-queratina!-Color-intenso-y-acabado-brillante.-Fórmula-que-nutre-y-endurece-las-uñas,-mientras-que-las-protege-día-a-día.","$-75,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/221758-7790416640060.jpg,7790416640060
Perfumes-y-Fragancias,https://www.gpsfarma.com/perfumes-y-fragancias.html,,https://www.gpsfarma.com/catalog/product/view/id/13743/s/sexy-florever-8f31e8/category/165/,Eau-de-Toilette-Sexy-Florever-x-50-ml,"Nuestra-chica-Florever-vive-rodeada-de-flores,-ella-ama-las-flores.-Ella-absorbe-y-esparce-su-luminosidad,-su-frescura-y-su-alegría.-La-visión-de-su-belleza,-la-delicada-caricia-de-sus-petalos-y-su-fragancia-cautivante-la-contagian-y-le-proveen-un-aura-de-sensualidad.-El-carisma-de-su-nueva-fragancia-la-acompaña-en-todo-momento-y-la-hace-sentirse-especial-y-radiante,-irrandiando-una-misteriosa-sensualidad-en-cada-uno-de-sus-gestos.-Porque...-quién-dijo-que-una-chica-Agatha-no-puede-ser-sexy?","$-510,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/8410225535829.jpg,8410225535829
Cuidado-de-la-Piel,https://www.gpsfarma.com/cuidado-de-la-piel.html,,https://www.gpsfarma.com/crema-exfoliante-fresh-skin-piel-fresca-x-170-gr.html,Crema-Exfoliante-Fresh-Skin-Piel-Fresca-x-170-gr,Crema-Exfoliante-Fresh-Skin-Piel-Fresca-x-170-gr,"$-216,82",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/77043103609.jpg,77043103609
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/esmalte-vogue-efecto-gel-armonia-x-14-ml.html,Esmalte-Vogue-Efecto-Gel-Armonia-x-14-ml,Esmalte-para-uñas-efecto-gel-Armonia,"$-141,00",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7702433330725-vogue-efecto-gel-armonia-esm.jpg,7702433330725
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/shampoo-2en1-vigor-activo-x-200-ml.html,Shampoo-2en1-Vigor-Activo-x-200-ml,Consigue-un-pelo-visiblemente-más-sano-y-más-fuerte-con-Dove-Men+Care-Shampoo-2-en-1-.,"$-101,65",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/baja-7791293034843.jpg,7791293034843
Dermocosmética,https://www.gpsfarma.com/dermocosmetica.html,,https://www.gpsfarma.com/dermocosmetica/fotoprotector-pediatrics-spf50-gel-crema-x-150-ml.html,Fotoprotector-Pediatrics-SPF50+-Gel-Crema-x-150-ml,"El-Fotoprotector-Transparent-Pediatrics-Spray-Wet-Skin-es-el-único-spray-transparente-que-puede-aplicarse-incluso-en-piel-mojada.-La-tecnología-Wetflex-es-permeable-al-agua-y-permite-la-absorción-en-piel-mojada-sin-dejar-residuo-blanco,-manteniendo-el-factor-de-protección.-Óptima-aplicación-en-cualquier-parte-del-cuerpo,-incluso-en-las-zonas-de-difícil-acceso,-gracias-a-la-válvula-que-facilita-una-difusión-continua,-homogénea-y-en-cualquier-posición.","$-442,48",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/8470001527332.jpg,8470001527332
Cuidado-de-la-Piel,https://www.gpsfarma.com/cuidado-de-la-piel.html,,https://www.gpsfarma.com/catalog/product/view/id/12231/s/exfoliante-purificador/category/61/,Exfoliante-Purificador,"El-gel-Exfoliante-Purificador-exfolia-profundamente-tu-piel,-dejando-una-apariencia-saludable-y-hermosa.-Exfolia-tu-piel-profundamente-mientras-remueve-las-células-muertas.-Redefine-la-superficie-de-la-piel-para-una-apariencia-uniforme-manteniendo-el-balance-de-humectación-propio-de-la-piel.-Su-fórmula-con-Vitamina-E-revitaliza-tu-piel-y-la-trata-cuidadosamente.","$-130,04",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/2/42231486_2.jpg,42231486
Electro,https://www.gpsfarma.com/electro.html,,https://www.gpsfarma.com/electro/depiladora-skin-lady.html,Depiladora-Skin-Lady,"Cabezal-rotativo-de-21-pinzas.-1800-extracciones-por-minuto.-Depilacion-efectiva-del-vello-desde-0,5-mm.-Reductor-de-cabezal-que-permite-la-depilación-en-zonas-más-sensibles.-2-velocidades.-Resultados-duraderos-por-4-semanas.","$-2.732,43",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/219800-8023277099739.jpg,8023277099739
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/super-stay-better-skin-nude-beige-dore.html,Super-Stay-Better-Skin-Nude-Beige-Doré,Base-en-polvo-que-mejora-la-apariencia-de-tu-piel-en-3-semanas:-controla-el-brillo-y-reduce-enrojecimiento-y-manchas.,"$-417,56",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3600531211448.jpg,3600531211448
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/desodorante-antitranspirante-leyenda-epica.html,Desodorante-en-aerosol-Antitranspirante-Leyenda-Epica-x-93-gr,El-Spray-Leyenda-Épica-es-un-antitranspirante-corporal-que-brinda-una-protección-contra-el-sudor-y-el-mal-olor-por-48-horas.,"$-111,69",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/237462-7500435110174.jpg,7500435110174
Maquillaje,https://www.gpsfarma.com/maquillaje.html,,https://www.gpsfarma.com/maquillaje/color-show-mono-tiffany.html,Color-Show-Mono-Tiffany,Sombras-Color-Show-mono-de-larga-duración-y-acabado-satinado.-Su-fórmula-rica-en-colorantes-permite-intensidad-y-larga-duración.,"$-184,95",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3600531061340.jpg,3600531061340
Cuidado-del-Cabello,https://www.gpsfarma.com/cuidado-del-cabello.html,,https://www.gpsfarma.com/cuidado-del-cabello/kit-coloracion-77-casta-o-bambi.html,Kit-Coloración-77-Castaño-Bambi,"El-Kit-de-coloración-Koleston-trae,-adicionalmente,-un-exclusivo-Reactivador-de-Color-para-el-día-15,-que-deposita-más-pigmentos-en-tu-cabello-para-resaltar-su-intensidad.-Kit-77.","$-251,93",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/206981-7501078231110.jpg,7501078231110
Cuidado-Personal,https://www.gpsfarma.com/cuidado-personal-1.html,,https://www.gpsfarma.com/cuidado-personal-1/pack-de-jabon-suavidad-de-petalos-x-2-un.html,Pack-de-Jabón-Suavidad-de-Petalos-x-2-un,"Pack-de-2-jabones-en-barra-Lux-Suavidad-de-Pétalos.-Contiene-aroma-a-rosas-francesas-y-es-ideal-para-aquellas-mujeres-seductoras-y-románticas,-que-siempre-están-con-una-sonrisa-y-que-buscan-tener-una-piel-visiblemente-suave.","$-43,01",https://media.gpsfarma.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7791293031590.jpg,7791293031590
